url,category,version,title,pdf
https://docs.dominodatalab.com/en/5.7/user_guide/03e062/add-workspace-ides/,user_guide,5.7,Add Workspace IDEs,en_5.7_user_guide_03e062_add-workspace-ides.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/23187f/pre-requisites-for-automatic-custom-image-compatibility/,user_guide,5.7,Pre-requisites for automatic custom image compatibility,en_5.7_user_guide_23187f_pre-requisites-for-automatic-custom-image-compatibility.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/21bde1/edit-workspace-settings/,user_guide,5.7,Edit Workspace settings,en_5.7_user_guide_21bde1_edit-workspace-settings.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/d8e27b/review-the-cohort-analysis/,user_guide,5.7,Review the Cohort Analysis,en_5.7_user_guide_d8e27b_review-the-cohort-analysis.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/e7805a/use-sas-as-a-workspace/,user_guide,5.7,Use SAS as a Workspace,en_5.7_user_guide_e7805a_use-sas-as-a-workspace.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/78ae6b/manually-create-an-environment-with-a-pre-built-image/,user_guide,5.7,Manually create an Environment with a pre-built image,en_5.7_user_guide_78ae6b_manually-create-an-environment-with-a-pre-built-image.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/f08799/matlab/,user_guide,5.7,MATLAB,en_5.7_user_guide_f08799_matlab.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/35f28e/create-an-intel-ai-kit-environment/,user_guide,5.7,Create an Intel AI Kit Environment,en_5.7_user_guide_35f28e_create-an-intel-ai-kit-environment.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/063fca/stata/,user_guide,5.7,Stata,en_5.7_user_guide_063fca_stata.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/6fdcff/nvidia-ngc/,user_guide,5.7,NVIDIA NGC,en_5.7_user_guide_6fdcff_nvidia-ngc.pdf
https://docs.dominodatalab.com/en/latest/user_guide/fa8137/create-an-environment/,user_guide,latest,Create an Environment,en_latest_user_guide_fa8137_create-an-environment.pdf
https://docs.dominodatalab.com/en/5.7/admin_guide/07075d/ami-operations/,admin_guide,5.7,AMI operations,en_5.7_admin_guide_07075d_ami-operations.pdf
https://docs.dominodatalab.com/en/5.7/user_guide/1b6cf3/anaconda-on-domino--legal-considerations/,user_guide,5.7,Anaconda on Domino: Legal considerations,en_5.7_user_guide_1b6cf3_anaconda-on-domino--legal-considerations.pdf
https://docs.dominodatalab.com/en/latest/admin_guide/de429d/sunset-environments/,admin_guide,latest,Sunset Environments,en_latest_admin_guide_de429d_sunset-environments.pdf
https://docs.dominodatalab.com/en/5.7/admin_guide/7057f6/ami-caching/,admin_guide,5.7,AMI caching,en_5.7_admin_guide_7057f6_ami-caching.pdf
https://docs.dominodatalab.com/en/latest/user_guide/c11e1c/deploy-a-custom-image/,user_guide,latest,Deploy a custom image,en_latest_user_guide_c11e1c_deploy-a-custom-image.pdf
https://docs.dominodatalab.com/en/latest/admin_guide/cc8a91/send-feedback/,admin_guide,latest,Send feedback,en_latest_admin_guide_cc8a91_send-feedback.pdf
